,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-05-18 06:00:00,42.841702699661255,38.96125257015228,13.11684101819992,4.787028208374977,--,0.12958708684891462,0.1634620246477425
2016-05-18 07:00:00,48.31978380680084,40.15704095363617,7.168399542570114,4.274620860815048,--,0.044494407484307885,0.03572426794562489
2016-05-18 08:00:00,46.572718024253845,39.87930417060852,8.869177103042603,4.6389807015657425,--,0.02862308465410024,0.011140241986140609
2016-05-18 09:00:00,51.289552450180054,41.36926531791687,3.1717784702777863,4.130059853196144,--,0.03932201070711017,--
2016-05-18 10:00:00,49.835944175720215,41.00423753261566,4.978794232010841,4.130087792873383,--,0.050902157090604305,--
2016-05-18 11:00:00,41.83509349822998,42.15054214000702,9.657279402017593,6.222689896821976,--,0.13399015879258513,0.0004071433977514971
2016-05-18 12:00:00,50.662875175476074,40.55089056491852,4.980830103158951,3.761965036392212,--,0.02164056058973074,0.021823584393132478
2016-05-18 13:00:00,49.70087707042694,41.01107716560364,4.388218373060226,4.828926175832748,--,0.07096969056874514,--
2016-05-18 14:00:00,49.03804063796997,40.60961306095123,4.115882888436317,6.151678040623665,--,0.08481117547489703,--
2016-05-18 15:00:00,52.30687856674194,41.88815355300903,1.3783077709376812,4.103375598788261,--,0.017187203047797084,0.3060718532651663
2016-05-18 16:00:00,52.13081240653992,42.08829998970032,0.008424295810982585,5.34086599946022,--,0.0007798834303684998,0.43081725016236305
2016-05-18 17:00:00,42.9352343082428,41.862696409225464,0.0015113400877453387,14.715847373008728,--,0.092811364447698,0.39193201810121536
2016-05-18 18:00:00,50.55777430534363,42.923930287361145,0.001864376463345252,6.516438722610474,--,--,--
