,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2018-05-01 06:00:00,44.38352882862091,42.06292927265167,0.0012213517948111985,13.340377807617188,--,0.04098289064131677,0.1709416275843978
2018-05-01 07:00:00,44.93595063686371,41.39817953109741,0.0016774425603216514,13.475993275642395,--,0.053941633086651564,0.13425851939246058
2018-05-01 08:00:00,51.85096263885498,42.247626185417175,0.0051172533858334646,5.896350368857384,--,--,--
2018-05-01 09:00:00,51.482051610946655,42.734259366989136,0.0025956887839129195,5.781062692403793,--,--,--
2018-05-01 10:00:00,53.598493337631226,42.11373031139374,0.027751887682825327,4.168329760432243,--,9.605553259461885e-05,0.09162802016362548
2018-05-01 11:00:00,53.76331806182861,42.058685421943665,0.19471542909741402,3.862316906452179,--,0.0058678815548773855,0.11509644100442529
2018-05-01 12:00:00,53.561002016067505,42.04559326171875,0.09671766893006861,4.127350449562073,--,0.0027450691050034948,0.16661689151078463
2018-05-01 13:00:00,51.87664031982422,41.68686866760254,2.091449871659279,4.047913104295731,--,0.02258801687275991,0.2745015313848853
2018-05-01 14:00:00,51.64675712585449,40.971651673316956,3.676159307360649,3.6472339183092117,--,0.024863120052032173,0.03338284732308239
2018-05-01 15:00:00,53.10419797897339,41.83215796947479,1.1568553745746613,3.751809522509575,--,0.02047519519692287,0.1345401629805565
2018-05-01 16:00:00,48.99725317955017,40.77093303203583,6.020857393741608,3.807396814227104,--,0.1291670254431665,0.2743844874203205
2018-05-01 17:00:00,48.04244637489319,40.26409983634949,7.480410486459732,3.8951020687818527,--,0.09336834191344678,0.22452801931649446
2018-05-01 18:00:00,48.653221130371094,40.26035666465759,7.269904762506485,3.631972149014473,--,0.06441029254347086,0.12014993699267507
