,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2018-07-04 05:00:00,36.37670278549194,51.98844075202942,0.013009051326662302,11.136232316493988,--,0.4856141284108162,--
2018-07-04 06:00:00,34.88558530807495,50.46185851097107,0.5102833267301321,13.32370638847351,--,0.8117960765957832,0.006778566603315994
2018-07-04 07:00:00,36.19741499423981,52.411264181137085,0.013718529953621328,10.861753672361374,--,0.5158667452633381,--
2018-07-04 08:00:00,37.329041957855225,51.63754224777222,--,10.4752816259861,--,0.5581408739089966,--
2018-07-04 09:00:00,39.263129234313965,50.46185851097107,--,10.162273794412613,--,0.11277478188276291,--
2018-07-04 10:00:00,43.42827498912811,49.998676776885986,0.10366810020059347,6.46931454539299,--,9.271089851381475e-06,3.338127214647102e-05
2018-07-04 13:00:00,52.18592286109924,41.49089753627777,0.025756083778105676,6.297388672828674,--,3.726970874140534e-05,--
2018-07-04 14:00:00,41.93664789199829,51.594775915145874,0.14693550765514374,6.321663409471512,--,--,--
2018-07-04 15:00:00,47.45575189590454,39.35832381248474,1.369434967637062,11.814714968204498,--,0.000478366882816772,0.001300541862292448
2018-07-04 16:00:00,48.283007740974426,37.955039739608765,1.5025443397462368,12.259438633918762,--,--,--
2018-07-04 17:00:00,48.32606315612793,41.29478931427002,1.6655581071972847,8.681433647871017,--,0.009990822582039982,0.022150090080685914
2018-07-04 18:00:00,49.629101157188416,38.388264179229736,1.649261824786663,10.331375151872635,--,0.0003786091383517487,0.0016607960787951015
