time,z_f,QH,wind_direction_corrected,kdown,stab_param,L,ustar,wind_speed_adj,qstar,sa_area_km2,z_d,z_0,t_air,press_adj,r_h
2016-04-12 00:15:00,,,,-2.7929643611111112,,,,,-23.432139083333333,,,,9.713343732895455,,86.87331691297207
2016-04-12 01:15:00,,,,-2.558161072222222,,,,,-17.34332132222222,,,,8.816666666666666,,90.41463601532567
2016-04-12 02:15:00,,,,-2.0056904111111113,,,,,-15.333407738888893,,,,8.360045977011493,,91.23335522714834
2016-04-12 03:15:00,,,,-1.5628088722222224,,,,,-13.628826438888892,,,,8.087371647509578,,92.47287356321839
2016-04-12 04:15:00,,,,-1.6199487722222226,,,,,-15.616647272222222,,,,8.337019157088124,,91.0
2016-04-12 05:15:00,,,,-0.330642474,,,,,-20.484762488888894,,,,8.218360153256706,,86.95325670498086
2016-04-12 06:15:00,109.08145791999613,25.361303217376772,217.83977671618206,24.48356355555556,4.651795539909898,-30.661279794536426,0.21577612030317905,3.693652612982289,-0.7576248222222223,5.2624,13.380647291680255,0.40581249083889825,8.0447969348659,992.6038199206383,86.41295019157087
2016-04-12 07:15:00,107.74564460639505,85.89086846325564,225.2990394101623,105.37232505555556,-9.273849990771078,-17.165228684100896,0.24415919022793678,1.9519742256423604,51.52799453888888,5.569856000000001,14.71646060528132,0.45406276240923754,8.386076628352493,993.0228625552586,85.35279693486589
2016-04-12 08:15:00,109.27503834665002,125.40707988444352,223.47609550496634,221.19996388888887,-27.436408188219684,-28.260670159779846,0.3316801345492377,3.011677015206497,132.8445343333333,4.93456,13.187066865026374,0.4213354841441869,8.442099616858238,992.9549467538557,85.80206896551725
2016-04-12 09:15:00,111.4663699267205,185.26974275133927,223.41241458221742,510.3888188888888,-3.5476222205167343,-34.45069043534004,0.4104017804868052,4.12590155876294,364.1895361111111,4.188144,10.995735284955893,0.3049436057831425,9.525310344827583,992.6185710404732,80.24812260536397
2016-04-12 10:15:00,112.35694882572194,293.34236118561836,226.78131051280704,692.8148311111112,-9.804642554213283,-20.90103127866742,0.3918522330272679,3.6878961713350717,508.5487667222223,3.5691199999999985,10.105156385954391,0.2822516762089831,11.453747126436783,992.3146431513682,67.12452107279692
2016-04-12 11:15:00,111.02110382717177,336.16407791029803,220.67679115216214,670.8324766666666,-16.864966196542078,-16.413566577052862,0.36175173699051993,3.025951397333493,478.59692600000005,4.141312,11.441001384504627,0.3630127276504674,12.932613026819922,992.1867813147884,58.693103448275856
2016-04-12 12:15:00,110.52081488730192,351.11907742185343,223.50460613150778,739.8580694444446,-3.3125339296637994,-39.14921256826358,0.5355998721628913,5.2137054424068685,544.1082105,4.553232,11.941290324374403,0.3765823329782423,13.626544061302683,992.2219984008503,52.68490421455939
2016-04-12 13:15:00,109.26697327968014,332.5073183964619,219.28740491556607,577.5016627777779,-11.016786472018484,-35.770530451856985,0.4566861691474565,4.278575480409083,425.0691777222222,6.542192,13.195131931996222,0.37661416985783386,14.566796934865899,992.2815879544385,51.17685823754789
2016-04-12 14:15:00,109.32899815279346,243.97762625203194,222.73411230190496,647.4981383333336,-8.798666694905585,-25.44996684646922,0.39303168749048056,3.420327679892225,496.0346643333333,5.038960000000001,13.133107058882954,0.4317978803684588,14.546613026819923,992.0655346009648,50.722681992337165
2016-04-12 15:15:00,104.61961709430763,243.87400206185916,218.39615868755362,416.9868438888889,-2.6265237104346117,-49.60529528473555,0.5013746477889021,4.548412466574718,272.0964217777778,6.929423999999998,17.842488117368706,0.5558695119514143,14.9367662835249,992.3988907196848,46.47647509578544
2016-04-12 16:15:00,115.4373382125616,263.0350276082296,212.2227189182261,428.27014888888885,-7.957661851845264,-18.99590710072275,0.3725394926981446,3.8498772178477663,280.9133978333333,0.905056,7.024766999114775,0.18209133612767842,15.208375478927202,990.8500178582428,43.380383141762444
2016-04-12 17:15:00,,,,216.16642588888894,,,,,115.33750721111113,,,,15.543800766283523,,52.309731800766286
2016-04-12 18:15:00,,,,33.093819333333336,,,,,-64.3963375111111,,,,15.002812260536396,,48.49823754789273
2016-04-12 19:15:00,,,,-3.9596331222222223,,,,,-92.7223024,,,,12.773226053639844,,63.471954022988506
2016-04-12 20:15:00,,,,-4.653596861111111,,,,,-92.39688400555555,,,,13.220666666666668,,61.16106185002737
2016-04-12 21:15:00,,,,-5.150903927777778,,,,,-93.59878511666665,,,,13.284888888888888,,61.70145593869732
2016-04-12 22:15:00,,,,-4.103004372222223,,,,,-92.04467891666667,,,,12.630819923371648,,64.62183908045976
2016-04-12 23:15:00,,,,-4.164112061111111,,,,,-90.50918072222223,,,,11.75296551724138,,66.77478927203065
2016-04-13 00:15:00,,,,-4.097093766666666,,,,,-90.65379187777779,,,,11.138460317460316,,68.61463601532567
2016-04-13 01:15:00,,,,-3.8251092611111113,,,,,-90.37461741111112,,,,10.99088888888889,,69.93777777777777
2016-04-13 02:15:00,,,,-4.229523144444445,,,,,-89.70855232777778,,,,11.1288275862069,,70.66007662835248
2016-04-13 03:15:00,,,,-4.085703322222222,,,,,-88.23219948333335,,,,9.747310344827584,,75.37701149425287
2016-04-13 04:15:00,,,,-2.6823242166666668,,,,,-86.79245092777778,,,,9.805103448275863,,75.34666666666666
2016-04-13 05:15:00,,,,-1.0603448274999998,,,,,-86.55638828888888,,,,9.37007662835249,,77.26022988505747
2016-04-13 06:15:00,,,,65.48381322222222,,,,,-30.41831870555556,,,,11.02927203065134,,74.57011494252875
2016-04-13 07:15:00,,,,236.86629722222222,,,,,116.19403572222222,,,,12.14406130268199,,70.3000766283525
