,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2018-07-03 05:00:00,30.28790056705475,43.83569359779358,--,24.30216521024704,--,1.5742180868983269,--
2018-07-03 06:00:00,32.318103313446045,45.06475031375885,--,21.56495898962021,--,1.0521830059587955,--
2018-07-03 07:00:00,26.66180431842804,36.74002289772034,--,36.59812808036804,--,--,--
2018-07-03 08:00:00,28.492799401283264,39.24697935581207,--,31.93538188934326,--,0.3248363733291626,--
2018-07-03 09:00:00,28.953886032104492,38.65545392036438,--,32.39063918590546,--,--,--
2018-07-03 10:00:00,29.71222996711731,40.969595313072205,--,28.768792748451233,--,0.5493910051882267,--
2018-07-03 11:00:00,30.984017252922058,41.635531187057495,--,27.380451560020447,--,--,--
2018-07-03 12:00:00,29.373925924301147,41.451191902160645,--,29.174858331680298,--,--,--
2018-07-03 13:00:00,29.108047485351562,44.94677186012268,--,25.945207476615906,--,--,--
2018-07-03 14:00:00,29.12387251853943,44.668710231781006,--,26.20745301246643,--,--,--
2018-07-03 15:00:00,28.895369172096252,42.32120215892792,--,28.783434629440308,--,--,--
2018-07-03 16:00:00,29.471555352211,43.209218978881836,--,27.319258451461792,--,--,--
2018-07-03 17:00:00,28.81351411342621,44.55029368400574,--,26.636222004890442,--,--,--
2018-07-03 18:00:00,28.705456852912903,44.96833086013794,--,26.3261616230011,--,--,--
