,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2018-06-29 06:00:00,25.713899731636047,40.432775020599365,--,31.284454464912415,--,2.5688350200653076,--
2018-06-29 07:00:00,25.879615545272827,40.74834585189819,--,30.888542532920837,--,2.4834753945469856,--
2018-06-29 08:00:00,28.497999906539917,42.91042983531952,--,26.680412888526917,--,1.91115140914917,--
2018-06-29 09:00:00,27.457347512245178,41.930341720581055,--,28.39052975177765,--,2.221798151731491,--
2018-06-29 10:00:00,28.790181875228882,43.69468688964844,--,25.26555061340332,--,2.249550446867943,--
2018-06-29 11:00:00,27.533060312271118,41.24959409236908,--,29.49080765247345,--,1.726553589105606,--
2018-06-29 12:00:00,29.239383339881897,43.406516313552856,--,25.845253467559814,--,1.5088839456439018,--
2018-06-29 13:00:00,29.027804732322693,43.66205334663391,--,25.37423074245453,--,1.9359014928340912,--
2018-06-29 14:00:00,26.14128887653351,37.92203962802887,--,35.89553236961365,--,0.04115204210393131,--
2018-06-29 15:00:00,29.843032360076904,43.18137168884277,--,25.812429189682007,--,1.163178961724043,--
2018-06-29 16:00:00,28.483206033706665,39.19290900230408,--,32.323479652404785,--,0.00038029213556001196,--
2018-06-29 17:00:00,29.08681631088257,43.48609447479248,--,27.427083253860474,--,--,--
2018-06-29 18:00:00,30.308955907821655,42.52012372016907,--,27.170908451080322,--,--,--
