,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2018-06-10 05:00:00,26.779896020889282,41.406238079071045,--,29.450097680091858,--,2.363785542547703,--
2018-06-10 06:00:00,28.239083290100098,41.05308949947357,--,29.795292019844055,--,0.9125197306275368,--
2018-06-10 07:00:00,26.241949200630188,39.058682322502136,--,33.76694917678833,--,0.9324307553470135,--
2018-06-10 08:00:00,26.10231041908264,39.08555507659912,--,34.13289189338684,--,0.6792474072426558,--
2018-06-10 09:00:00,26.4082670211792,37.73010075092316,--,35.73521077632904,--,0.12642615474760532,--
2018-06-10 10:00:00,24.19731765985489,41.46466255187988,--,34.338024258613586,--,--,--
2018-06-10 11:00:00,20.259439945220947,45.205098390579224,--,34.53548550605774,--,--,--
2018-06-10 13:00:00,27.358844876289368,39.18546736240387,--,33.45501124858856,--,0.0006825026503065601,--
2018-06-10 14:00:00,27.27387249469757,40.270376205444336,--,31.329071521759033,--,1.1266968213021755,--
2018-06-10 15:00:00,28.983387351036072,41.397324204444885,--,28.816089034080505,--,0.8032150566577911,--
2018-06-10 16:00:00,26.699885725975037,38.9085054397583,--,34.150537848472595,--,0.2410676795989275,--
2018-06-10 17:00:00,27.882039546966553,43.63503456115723,--,28.482943773269653,--,--,--
2018-06-10 18:00:00,26.853644847869873,42.005231976509094,--,31.141093373298645,--,--,--
