time,BL_H,kdown,wind_speed,wind_direction
2016-04-12 00:00:00,21.375,0.0,4.7860475,220.76361
2016-04-12 01:00:00,27.375,0.0,4.1627064,228.65222
2016-04-12 02:00:00,17.5,0.0,4.3391385,228.50354
2016-04-12 03:00:00,3.75,0.0,4.0562453,236.30994
2016-04-12 04:00:00,12.75,0.0,5.129571,223.02507
2016-04-12 05:00:00,15.125,0.0625,4.2756577,232.12502
2016-04-12 06:00:00,15.75,40.625,4.451123,231.84277
2016-04-12 07:00:00,38.375,136.625,4.599592,222.7974
2016-04-12 08:00:00,50.875,302.29688,3.4573293,229.39871
2016-04-12 09:00:00,127.75,550.6094,3.905125,230.19443
2016-04-12 10:00:00,178.0,669.5,3.6336105,229.18492
2016-04-12 11:00:00,217.625,735.4375,3.7165172,222.27368
2016-04-12 12:00:00,255.5,760.5156,3.7291086,219.55966
2016-04-12 13:00:00,261.5,732.3906,3.271563,226.54816
2016-04-12 14:00:00,243.375,618.2344,2.2114758,222.7094
2016-04-12 15:00:00,174.125,311.10938,3.0052037,225.0
2016-04-12 16:00:00,145.625,315.20312,3.225872,215.53767
2016-04-12 17:00:00,108.25,42.140625,4.7516446,215.36246
2016-04-12 18:00:00,257.25,3.171875,10.223289,258.0031
2016-04-12 19:00:00,106.5,0.0,6.5299788,354.5077
2016-04-12 20:00:00,24.5,0.0,3.913119,26.565048
2016-04-12 21:00:00,9.0,0.0,1.9445436,135.0
2016-04-12 22:00:00,6.875,0.0,1.7001839,126.027374
2016-04-12 23:00:00,8.25,0.0,2.3881216,173.991
2016-04-13 00:00:00,10.75,0.0,2.4906073,107.525566
2016-04-13 01:00:00,8.5,0.0,1.3462912,111.80141
2016-04-13 02:00:00,2.875,0.0,2.0155644,209.74487
2016-04-13 03:00:00,-1.0,0.0,2.75,270.0
2016-04-13 04:00:00,4.25,0.0,2.183031,246.37062
2016-04-13 05:00:00,2.0,0.609375,2.1396554,276.70984
2016-04-13 06:00:00,1.875,100.96875,1.1319232,276.3402
2016-04-13 07:00:00,-6.375,263.04688,2.5310571,339.77515
2016-04-13 08:00:00,26.625,405.07812,0.125,90.0
2016-04-13 09:00:00,95.5,516.03125,1.7410486,158.9625
2016-04-13 10:00:00,134.0,668.6094,1.5662456,118.61046
2016-04-13 11:00:00,161.5,686.2969,1.3975425,100.30485
2016-04-13 12:00:00,159.125,650.6406,0.76034534,170.53767
2016-04-13 13:00:00,218.875,738.125,1.3975425,243.43495
2016-04-13 14:00:00,208.25,453.15625,2.427061,235.49149
2016-04-13 15:00:00,167.875,229.53125,3.414125,246.2505
2016-04-13 16:00:00,264.125,324.59375,7.458217,193.57043
2016-04-13 17:00:00,137.0,193.95312,5.014043,184.28915
2016-04-13 18:00:00,85.0,17.625,3.7165172,222.27368
2016-04-13 19:00:00,231.375,0.0,7.9882727,290.1363
2016-04-13 20:00:00,84.25,0.0,6.9473467,351.72412
2016-04-13 21:00:00,19.75,0.0,0.559017,116.56505
2016-04-13 22:00:00,9.875,0.0,2.6010816,125.21759
2016-04-13 23:00:00,2.5,0.0,1.1792476,212.00539
2016-04-14 00:00:00,24.0,0.0,2.7528393,129.47246
2016-04-14 01:00:00,18.875,0.0,1.9764235,145.30484
2016-04-14 02:00:00,6.25,0.0,1.0680004,159.44395
2016-04-14 03:00:00,7.375,0.0,2.281036,170.53767
2016-04-14 04:00:00,8.0,0.0,1.9080422,238.3925
2016-04-14 05:00:00,9.875,1.203125,1.667708,257.00537
2016-04-14 06:00:00,6.75,96.953125,1.2869538,209.0546
2016-04-14 07:00:00,14.375,257.375,0.625,216.8699
2016-04-14 08:00:00,51.25,378.17188,0.8838835,135.0
2016-04-14 09:00:00,85.75,426.04688,0.91001374,164.0546
2016-04-14 10:00:00,135.125,409.21875,1.7765838,129.2894
2016-04-14 11:00:00,116.25,513.4844,1.7765838,129.2894
2016-04-14 12:00:00,136.25,441.15625,2.885849,175.03026
2016-04-14 13:00:00,175.375,596.0,4.366062,193.24052
2016-04-14 14:00:00,174.875,643.21875,3.644345,185.90614
2016-04-14 15:00:00,245.75,181.29688,6.754628,218.991
2016-04-14 16:00:00,130.75,238.10938,4.550069,195.9454
2016-04-14 17:00:00,138.875,164.51562,5.59017,190.30484
2016-04-14 18:00:00,87.0,52.90625,4.3481317,198.43495
2016-04-14 19:00:00,59.0,0.0,4.366062,193.24052
2016-04-14 20:00:00,58.5,0.0,4.625,198.92465
2016-04-14 21:00:00,50.125,0.0,4.1551924,201.16125
2016-04-14 22:00:00,52.125,0.0,3.6593204,187.85332
2016-04-14 23:00:00,29.625,0.0,2.6516504,188.1301
2016-04-15 00:00:00,42.5,0.0,2.5310571,110.22485
2016-04-15 01:00:00,38.375,0.0,2.125,208.07248
2016-04-15 02:00:00,41.5,0.0,4.333734,236.76828
2016-04-15 03:00:00,31.25,0.0,4.692081,228.2397
2016-04-15 04:00:00,21.75,0.0,3.354102,243.43495
2016-04-15 05:00:00,23.375,0.3125,3.4753597,232.30576
2016-04-15 06:00:00,13.875,14.65625,2.6751168,232.59464
2016-04-15 07:00:00,11.0,77.53125,1.1319232,263.65982
2016-04-15 08:00:00,30.875,121.015625,1.7001839,197.10272
2016-04-15 09:00:00,25.625,113.03125,1.4142135,135.0
2016-04-15 10:00:00,99.25,16.890625,7.6617966,174.38242
2016-04-15 11:00:00,79.75,361.6875,1.9405218,165.06859
2016-04-15 12:00:00,63.125,150.5625,2.0155644,150.25513
2016-04-15 13:00:00,29.375,204.4375,2.3881216,227.1211
2016-04-15 14:00:00,50.875,69.375,3.520032,196.50436
2016-04-15 15:00:00,43.25,48.921875,4.4034786,186.5198
2016-04-15 16:00:00,37.625,150.71875,3.7017732,191.68936
2016-04-15 17:00:00,27.625,16.0,1.9121323,281.30994
2016-04-15 18:00:00,14.25,7.734375,3.252403,357.79742
2016-04-15 19:00:00,30.75,0.0,6.414096,326.92932
2016-04-15 20:00:00,20.75,0.0,5.8576875,320.19443
2016-04-15 21:00:00,38.375,0.0,5.7241263,301.6075
2016-04-15 22:00:00,30.25,0.0,5.800054,307.11685
2016-04-15 23:00:00,16.375,0.0,5.153882,292.83365
2016-04-16 00:00:00,45.875,0.0,6.75,270.0
2016-04-16 01:00:00,53.25,0.0,6.217415,300.17352
2016-04-16 02:00:00,48.125,0.0,4.9196672,297.21613
2016-04-16 03:00:00,39.875,0.0,5.3851647,291.8014
2016-04-16 04:00:00,19.75,0.0,5.0990195,281.30994
2016-04-16 05:00:00,22.0,1.734375,3.8344655,289.0256
2016-04-16 06:00:00,36.875,26.0,3.9784577,316.273
2016-04-16 07:00:00,71.125,115.96875,5.038911,330.25513
2016-04-16 08:00:00,89.25,48.90625,5.1066747,338.45905
2016-04-16 09:00:00,160.375,95.546875,6.6049223,330.5241
2016-04-16 10:00:00,133.375,283.82812,6.5407376,333.92462
2016-04-16 11:00:00,155.375,290.8125,6.336896,337.9887
2016-04-16 12:00:00,143.875,230.67188,6.681364,342.58203
2016-04-16 13:00:00,103.25,133.64062,5.969977,340.42688
2016-04-16 14:00:00,112.0,175.39062,6.3847966,336.9487
2016-04-16 15:00:00,96.0,270.20312,4.625,341.07538
2016-04-16 16:00:00,105.375,327.92188,3.7831864,352.40533
2016-04-16 17:00:00,54.75,49.234375,3.0516388,325.008
2016-04-16 18:00:00,133.625,46.28125,6.625,31.890793
2016-04-16 19:00:00,56.875,0.0,4.609772,319.3987
2016-04-16 20:00:00,13.375,0.0,4.0388737,338.1986
2016-04-16 21:00:00,27.0,0.0,4.094585,347.66092
2016-04-16 22:00:00,48.5,0.0,5.6596155,353.65982
2016-04-16 23:00:00,17.875,0.0,4.4194174,351.8699
2016-04-17 00:00:00,2.0,0.0,3.4482787,316.4688
2016-04-17 01:00:00,-0.75,0.0,3.0259297,321.70984
2016-04-17 02:00:00,-4.25,0.0,3.363406,318.0128
2016-04-17 03:00:00,-1.625,0.0,3.5399506,317.86243
2016-04-17 04:00:00,-0.875,0.0,3.4482787,313.5312
2016-04-17 05:00:00,7.375,5.1875,3.2015622,308.6598
2016-04-17 06:00:00,12.0,123.5,2.6010816,305.2176
2016-04-17 07:00:00,32.5,291.0625,1.677051,296.56506
2016-04-17 08:00:00,79.25,459.67188,2.0039024,273.57635
2016-04-17 09:00:00,142.25,609.2969,2.5495098,281.30994
2016-04-17 10:00:00,201.0,715.21875,2.971216,292.24902
2016-04-17 11:00:00,236.625,735.1719,2.9633174,297.646
2016-04-17 12:00:00,264.25,772.90625,3.0233467,299.74487
2016-04-17 13:00:00,285.0,763.9844,3.8160844,328.39252
2016-04-17 14:00:00,185.0,473.26562,1.152443,319.3987
2016-04-17 15:00:00,185.375,359.01562,2.7443123,300.06857
2016-04-17 16:00:00,122.625,171.85938,2.6925824,291.8014
2016-04-17 17:00:00,131.125,200.0625,3.8890872,315.0
2016-04-17 18:00:00,109.0,39.265625,5.5368085,298.30078
2016-04-17 19:00:00,39.25,0.0,4.25,298.07248
2016-04-17 20:00:00,9.5,0.0,3.0872722,291.3706
2016-04-17 21:00:00,-0.25,0.0,2.5495098,281.30994
2016-04-17 22:00:00,15.75,0.0,4.094585,238.73627
2016-04-17 23:00:00,3.5,0.0,3.508917,265.91437
2016-05-13 00:00:00,90.5,0.0,7.9735894,13.60054
2016-05-13 01:00:00,77.5,0.0,8.398289,14.656738
2016-05-13 02:00:00,61.25,0.0,8.555882,11.802444
2016-05-13 03:00:00,47.625,0.0,8.367534,13.828659
2016-05-13 04:00:00,48.625,0.0,8.367534,13.828659
2016-05-13 05:00:00,52.125,62.40625,8.125,14.2500305
2016-05-13 06:00:00,71.5,193.92188,8.266083,20.353226
