time,BL_H,kdown,wind_speed,wind_direction
2016-04-12 00:00:00,27.0,0.0,4.7860475,220.76361
2016-04-12 01:00:00,28.375,0.0,4.177694,231.07245
2016-04-12 02:00:00,18.25,0.0,4.433537,229.57393
2016-04-12 03:00:00,7.5,0.0,3.8507304,234.24611
2016-04-12 04:00:00,17.5,0.0,5.2216496,222.08917
2016-04-12 05:00:00,17.25,0.046875,4.0019526,231.3402
2016-04-12 06:00:00,20.875,43.203125,4.2756577,232.12502
2016-04-12 07:00:00,40.75,144.29688,4.3319306,223.83086
2016-04-12 08:00:00,57.875,334.5,3.363406,228.01279
2016-04-12 09:00:00,138.625,552.0469,3.905125,230.19443
2016-04-12 10:00:00,182.125,668.6406,3.5531676,230.7106
2016-04-12 11:00:00,226.75,746.7656,3.7165172,222.27368
2016-04-12 12:00:00,261.0,765.28125,3.6336105,220.81508
2016-04-12 13:00:00,263.625,730.28125,3.1868873,228.17982
2016-04-12 14:00:00,157.625,576.21875,1.7365555,210.25644
2016-04-12 15:00:00,175.375,354.04688,2.6010816,234.78241
2016-04-12 16:00:00,131.125,336.15625,2.6279745,205.34618
2016-04-12 17:00:00,110.25,41.453125,5.4829283,223.15239
2016-04-12 18:00:00,205.875,4.34375,10.187308,263.65982
2016-04-12 19:00:00,72.625,0.0,5.8962383,355.1355
2016-04-12 20:00:00,15.75,0.0,3.7102056,32.619247
2016-04-12 21:00:00,4.125,0.0,2.3251345,126.25384
2016-04-12 22:00:00,6.25,0.0,1.7365555,120.25644
2016-04-12 23:00:00,7.625,0.0,2.1578345,169.99202
2016-04-13 00:00:00,8.5,0.0,2.6925824,111.80141
2016-04-13 01:00:00,10.5,0.0,1.5103807,114.443954
2016-04-13 02:00:00,2.875,0.0,2.1505814,215.53767
2016-04-13 03:00:00,0.125,0.0,2.5,270.0
2016-04-13 04:00:00,4.5,0.0,2.2534695,250.55997
2016-04-13 05:00:00,3.875,0.578125,2.1286733,273.36646
2016-04-13 06:00:00,3.25,102.671875,1.125,270.0
2016-04-13 07:00:00,-5.125,265.60938,2.6925824,338.1986
2016-04-13 08:00:00,40.0,409.67188,0.80039054,218.6598
2016-04-13 09:00:00,99.0,519.7344,1.5461646,165.96376
2016-04-13 10:00:00,143.25,667.3125,1.5258194,124.99202
2016-04-13 11:00:00,169.875,690.625,1.3975425,116.56505
2016-04-13 12:00:00,165.875,653.90625,0.7905694,198.43495
2016-04-13 13:00:00,219.125,735.9219,1.3462912,248.1986
2016-04-13 14:00:00,215.5,433.14062,2.4011717,231.3402
2016-04-13 15:00:00,171.5,221.90625,3.259601,237.52881
