time,BL_H,kdown,wind_speed,wind_direction
2018-05-04 00:00:00,14.625,0.0,3.8099377,228.9909
2018-05-04 01:00:00,8.875,0.0,3.1548574,236.30994
2018-05-04 02:00:00,6.625,0.0,2.9154758,239.03624
2018-05-04 03:00:00,6.125,0.0,2.576941,255.96376
2018-05-04 04:00:00,-1.5,0.0,1.9405218,255.06857
2018-05-04 05:00:00,1.75,30.015625,2.3717082,288.43494
2018-05-04 06:00:00,10.25,122.109375,1.7544585,265.91437
2018-05-04 07:00:00,32.375,251.8125,1.625,247.38013
2018-05-04 08:00:00,62.625,410.0,1.5206907,260.5377
2018-05-04 09:00:00,109.625,585.2656,1.5051993,221.63354
2018-05-04 10:00:00,170.0,712.3594,2.2114758,222.7094
2018-05-04 11:00:00,203.5,770.3906,2.2150056,253.61046
2018-05-04 12:00:00,185.375,618.4375,1.667708,257.00537
2018-05-04 13:00:00,169.25,457.78125,2.0155644,262.875
2018-05-04 14:00:00,128.125,305.76562,2.1396554,276.70984
2018-05-04 15:00:00,108.875,265.3125,2.4558604,284.74356
2018-05-04 16:00:00,96.75,254.45312,2.125,298.07248
2018-05-04 17:00:00,66.375,139.84375,1.875,323.1301
2018-05-04 18:00:00,53.625,47.390625,2.5495098,11.309921
2018-05-04 19:00:00,28.75,1.71875,2.6751168,52.594635
2018-05-04 20:00:00,20.875,0.0,3.259601,94.398705
2018-05-04 21:00:00,27.75,0.0,4.4194174,135.0
2018-05-04 22:00:00,26.75,0.0,4.1926274,153.43495
2018-05-04 23:00:00,14.625,0.0,2.1286733,139.76364
2018-05-05 00:00:00,0.25,0.0,0.5,180.0
2018-05-05 01:00:00,-0.25,0.0,0.5153882,255.96376
2018-05-05 02:00:00,0.125,0.0,1.8200275,105.9454
2018-05-05 03:00:00,3.375,0.0,2.0155644,97.125015
2018-05-05 04:00:00,3.75,0.0,1.875,90.0
2018-05-05 05:00:00,2.75,57.84375,2.1396554,83.29016
2018-05-05 06:00:00,6.25,204.4375,2.4906073,72.47443
2018-05-05 07:00:00,41.375,373.35938,2.8201284,77.19573
2018-05-05 08:00:00,78.5,535.0625,2.9261749,70.01689
2018-05-05 09:00:00,119.125,673.8281,3.134984,66.501434
2018-05-05 10:00:00,165.25,776.625,3.21374,76.504265
