time,BL_H,kdown,wind_speed,wind_direction
2016-04-12 00:00:00,22.75,0.0,3.6336105,220.81508
2016-04-12 01:00:00,32.25,0.0,3.1868873,228.17982
2016-04-12 02:00:00,20.25,0.0,3.363406,228.01279
2016-04-12 03:00:00,8.625,0.0,3.0516388,235.00798
2016-04-12 04:00:00,13.5,0.0,3.893103,222.39743
2016-04-12 05:00:00,17.75,0.0625,3.3000946,232.69604
2016-04-12 06:00:00,20.375,40.625,3.4753597,232.30576
2016-04-12 07:00:00,43.0,136.625,3.5399506,222.1376
2016-04-12 08:00:00,57.375,302.29688,2.833946,228.57632
2016-04-12 09:00:00,135.75,550.6094,3.2015622,231.3402
2016-04-12 10:00:00,186.0,669.5,2.9288437,230.19443
2016-04-12 11:00:00,224.625,735.4375,3.0103986,221.63354
2016-04-12 12:00:00,261.875,760.5156,3.0259297,218.29016
2016-04-12 13:00:00,264.75,732.3906,2.7414641,226.84761
2016-04-12 14:00:00,238.5,618.2344,1.7765838,219.2894
2016-04-12 15:00:00,176.0,311.10938,2.4748738,225.0
2016-04-12 16:00:00,149.625,315.20312,2.6010816,215.21759
2016-04-12 17:00:00,110.875,42.140625,3.7790542,214.2157
2016-04-12 18:00:00,273.125,3.171875,7.8938265,259.04593
2016-04-12 19:00:00,123.375,0.0,5.014043,355.71085
2016-04-12 20:00:00,32.875,0.0,3.0745935,26.565048
2016-04-12 21:00:00,12.375,0.0,1.5051993,138.36646
2016-04-12 22:00:00,9.25,0.0,1.25,126.869896
2016-04-12 23:00:00,8.75,0.0,1.767767,171.8699
2016-04-13 00:00:00,13.375,0.0,1.8200275,105.9454
2016-04-13 01:00:00,11.75,0.0,1.0680004,110.556046
2016-04-13 02:00:00,6.5,0.0,1.4577379,210.96376
2016-04-13 03:00:00,3.125,0.0,2.0,270.0
2016-04-13 04:00:00,6.625,0.0,1.625,247.38013
2016-04-13 05:00:00,5.125,0.609375,1.6441183,278.74615
2016-04-13 06:00:00,4.375,100.96875,0.76034534,279.46234
2016-04-13 07:00:00,6.75,263.04688,2.0953817,342.64597
2016-04-13 08:00:00,31.875,405.07812,0.17677669,135.0
2016-04-13 09:00:00,104.625,516.03125,1.5811388,161.56505
2016-04-13 10:00:00,143.25,668.6094,1.4577379,120.96376
2016-04-13 11:00:00,166.125,686.2969,1.2747549,101.30993
2016-04-13 12:00:00,160.0,650.6406,0.6731456,158.1986
2016-04-13 13:00:00,220.375,738.125,1.1792476,237.99461
2016-04-13 14:00:00,205.125,453.15625,1.9764235,235.30484
2016-04-13 15:00:00,155.5,229.53125,2.6279745,244.65382
2016-04-13 16:00:00,268.875,324.59375,5.912117,193.44861
2016-04-13 17:00:00,145.25,193.95312,4.132569,183.46823
2016-04-13 18:00:00,81.375,17.625,2.9288437,219.80557
2016-04-13 19:00:00,211.0,0.0,6.087898,289.17902
2016-04-13 20:00:00,103.125,0.0,5.3224173,350.53766
2016-04-13 21:00:00,20.625,0.0,0.6731456,111.80141
2016-04-13 22:00:00,19.25,0.0,2.1505814,125.537674
2016-04-13 23:00:00,4.125,0.0,0.8385255,206.56505
2016-04-14 00:00:00,26.125,0.0,2.2255616,128.15723
2016-04-14 01:00:00,20.375,0.0,1.6298006,147.52881
2016-04-14 02:00:00,9.75,0.0,0.8385255,153.43495
2016-04-14 03:00:00,8.625,0.0,1.667708,167.00539
2016-04-14 04:00:00,12.5,0.0,1.4577379,239.03624
2016-04-14 05:00:00,12.75,1.203125,1.152443,257.4712
2016-04-14 06:00:00,9.75,96.953125,1.0077822,209.74487
2016-04-14 07:00:00,16.625,257.375,0.4506939,213.69006
2016-04-14 08:00:00,58.375,378.17188,0.80039054,141.3402
2016-04-14 09:00:00,88.625,426.04688,0.91001374,164.0546
2016-04-14 10:00:00,136.375,409.21875,1.5051993,131.63354
2016-04-14 11:00:00,124.875,513.4844,1.5258194,124.99202
2016-04-14 12:00:00,135.375,441.15625,2.2534695,176.82018
2016-04-14 13:00:00,169.75,596.0,3.4865813,194.53445
2016-04-14 14:00:00,188.375,643.21875,3.0233467,187.12502
2016-04-14 15:00:00,243.0,181.29688,5.315073,221.18593
2016-04-14 16:00:00,146.375,238.10938,3.4865813,194.53445
2016-04-14 17:00:00,138.75,164.51562,4.4388204,189.72758
2016-04-14 18:00:00,88.0,52.90625,3.4392042,199.09349
2016-04-14 19:00:00,60.875,0.0,3.4573293,192.52881
2016-04-14 20:00:00,59.625,0.0,3.599045,200.32314
2016-04-14 21:00:00,51.625,0.0,3.25,202.61987
2016-04-14 22:00:00,58.875,0.0,2.8993533,187.43141
2016-04-14 23:00:00,33.125,0.0,2.1396554,186.70984
2016-04-15 00:00:00,49.625,0.0,2.0194368,111.80141
2016-04-15 01:00:00,44.125,0.0,1.8456029,208.30075
