time,BL_H,kdown,wind_speed,wind_direction
2016-04-12 00:00:00,17.75,0.0,5.315073,221.18593
2016-04-12 01:00:00,20.625,0.0,4.7053823,230.38931
2016-04-12 02:00:00,13.875,0.0,5.045109,228.01279
2016-04-12 03:00:00,-3.0,0.0,4.611467,237.17146
2016-04-12 04:00:00,9.625,0.0,5.922679,224.1449
2016-04-12 05:00:00,9.5,0.0625,4.9005737,232.2532
2016-04-12 06:00:00,8.125,40.625,5.075985,232.00127
2016-04-12 07:00:00,30.75,136.625,5.045109,221.98721
2016-04-12 08:00:00,41.5,302.29688,3.8099377,228.9909
2016-04-12 09:00:00,115.5,550.6094,4.3535185,230.82634
2016-04-12 10:00:00,166.25,669.5,3.9863048,228.81407
2016-04-12 11:00:00,207.0,735.4375,3.9863048,221.18593
2016-04-12 12:00:00,246.0,760.5156,4.081207,220.03026
2016-04-12 13:00:00,255.0,732.3906,3.5399506,227.8624
2016-04-12 14:00:00,239.25,618.2344,2.3881216,222.8789
2016-04-12 15:00:00,169.125,311.10938,3.271563,223.45184
2016-04-12 16:00:00,138.125,315.20312,3.5022314,214.8245
2016-04-12 17:00:00,102.0,42.140625,5.202163,215.21759
2016-04-12 18:00:00,222.625,3.171875,11.620295,258.20657
2016-04-12 19:00:00,80.0,0.0,7.4130373,354.1933
2016-04-12 20:00:00,11.75,0.0,4.304794,25.820984
2016-04-12 21:00:00,5.375,0.0,2.2114758,132.70938
2016-04-12 22:00:00,4.25,0.0,2.0501525,127.56859
2016-04-12 23:00:00,6.75,0.0,2.7754505,172.23483
2016-04-13 00:00:00,7.125,0.0,2.885849,107.65012
2016-04-13 01:00:00,4.875,0.0,1.625,112.619865
2016-04-13 02:00:00,-1.125,0.0,2.3584952,212.00539
2016-04-13 03:00:00,-5.125,0.0,3.377314,267.8789
2016-04-13 04:00:00,0.625,0.0,2.576941,247.16635
2016-04-13 05:00:00,-1.75,0.609375,2.6368778,275.44034
2016-04-13 06:00:00,-0.75,100.96875,1.3975425,280.30484
2016-04-13 07:00:00,-22.75,263.04688,2.8559148,336.8014
2016-04-13 08:00:00,18.875,405.07812,0.0,180.0
2016-04-13 09:00:00,81.25,516.03125,1.8582586,160.34618
2016-04-13 10:00:00,118.875,668.6094,1.677051,116.56505
2016-04-13 11:00:00,150.75,686.2969,1.3975425,100.30485
2016-04-13 12:00:00,155.25,650.6406,0.76034534,170.53767
2016-04-13 13:00:00,214.0,738.125,1.5103807,245.55605
2016-04-13 14:00:00,206.875,453.15625,2.6368778,238.57043
2016-04-13 15:00:00,170.0,229.53125,3.6933217,246.0375
