time,BL_H,kdown,wind_speed,wind_direction
2016-04-12 00:00:00,19.875,0.0,4.692081,221.7603
2016-04-12 01:00:00,22.125,0.0,4.1627064,228.65222
2016-04-12 02:00:00,16.375,0.0,4.609772,229.39871
2016-04-12 03:00:00,1.5,0.0,3.7790542,235.7843
2016-04-12 04:00:00,12.125,0.0,4.9529033,222.95459
2016-04-12 05:00:00,15.0,0.046875,4.100305,232.43141
2016-04-12 06:00:00,15.25,41.046875,4.3535185,230.82634
2016-04-12 07:00:00,34.75,138.17188,4.599592,222.7974
2016-04-12 08:00:00,50.5,300.04688,3.4753597,232.30576
2016-04-12 09:00:00,125.375,548.46875,3.9250796,232.76517
2016-04-12 10:00:00,172.5,665.6719,3.6336105,229.18492
2016-04-12 11:00:00,217.0,747.2656,3.7165172,222.27368
2016-04-12 12:00:00,255.375,757.2656,3.826307,218.3675
2016-04-12 13:00:00,256.875,728.8594,3.271563,226.54816
2016-04-12 14:00:00,154.75,585.03125,1.8027756,213.69006
2016-04-12 15:00:00,164.75,339.42188,3.0948546,226.63658
2016-04-12 16:00:00,133.5,312.82812,2.9261749,199.98311
2016-04-12 17:00:00,119.0,38.578125,5.3764534,215.53767
2016-04-12 18:00:00,256.75,3.09375,10.765251,257.2547
2016-04-12 19:00:00,69.75,0.0,6.156805,354.17365
2016-04-12 20:00:00,16.625,0.0,3.8160844,31.607498
2016-04-12 21:00:00,7.125,0.0,1.8582586,132.27368
2016-04-12 22:00:00,5.625,0.0,1.8027756,123.69006
2016-04-12 23:00:00,7.375,0.0,2.281036,170.53767
2016-04-13 00:00:00,9.875,0.0,2.4906073,107.525566
2016-04-13 01:00:00,8.75,0.0,1.4630874,109.98311
2016-04-13 02:00:00,2.25,0.0,2.0155644,209.74487
2016-04-13 03:00:00,-4.375,0.0,2.75,270.0
2016-04-13 04:00:00,1.25,0.0,2.2980971,247.61987
2016-04-13 05:00:00,-1.375,0.59375,2.2638464,276.3402
2016-04-13 06:00:00,0.5,104.640625,1.2562344,275.7106
2016-04-13 07:00:00,-6.25,268.95312,2.576941,337.16632
2016-04-13 08:00:00,29.5,414.39062,0.53033006,225.0
2016-04-13 09:00:00,94.0,529.0156,1.767767,171.8699
2016-04-13 10:00:00,138.5,674.3594,1.6007811,128.6598
2016-04-13 11:00:00,161.5,687.84375,1.3462912,111.80141
2016-04-13 12:00:00,162.375,667.1719,0.8838835,188.1301
2016-04-13 13:00:00,215.375,734.7656,1.3520818,236.30994
2016-04-13 14:00:00,206.75,440.85938,2.5155764,243.43495
2016-04-13 15:00:00,180.0,256.48438,2.9261749,250.01689
2016-04-13 16:00:00,268.875,311.70312,7.3367653,193.79948
2016-04-13 17:00:00,135.375,193.23438,5.138701,184.18492
2016-04-13 18:00:00,87.375,21.046875,3.7123106,225.0
2016-04-13 19:00:00,224.625,0.0,7.891847,299.4072
2016-04-13 20:00:00,71.125,0.0,6.6438413,355.68396
2016-04-13 21:00:00,15.875,0.0,0.53033006,135.0
2016-04-13 22:00:00,6.625,0.0,2.427061,124.50852
2016-04-13 23:00:00,4.75,0.0,1.3520818,236.30994
2016-04-14 00:00:00,21.125,0.0,2.6751168,127.40536
2016-04-14 01:00:00,14.75,0.0,1.9565595,153.43495
2016-04-14 02:00:00,7.25,0.0,1.0307764,165.96376
2016-04-14 03:00:00,8.25,0.0,2.404423,207.89728
2016-04-14 04:00:00,10.375,0.0,1.875,233.1301
2016-04-14 05:00:00,8.25,1.171875,1.667708,257.00537
2016-04-14 06:00:00,5.375,99.109375,1.1792476,212.00539
2016-04-14 07:00:00,13.875,264.40625,0.35355338,225.0
2016-04-14 08:00:00,48.25,380.59375,0.72886896,149.03624
2016-04-14 09:00:00,82.625,437.34375,1.0307764,194.03624
2016-04-14 10:00:00,128.75,447.84375,1.6298006,147.52881
2016-04-14 11:00:00,124.0,516.625,1.9445436,135.0
2016-04-14 12:00:00,112.125,514.3906,2.1396554,186.70984
2016-04-14 13:00:00,171.125,626.90625,4.382137,183.2705
2016-04-14 14:00:00,168.625,643.5,3.5794554,167.90524
2016-04-14 15:00:00,175.0,156.6875,5.2737556,211.42957
2016-04-14 16:00:00,117.375,230.54688,4.609772,192.52881
2016-04-14 17:00:00,124.375,164.59375,5.59017,190.30484
2016-04-14 18:00:00,79.0,51.3125,4.3481317,198.43495
2016-04-14 19:00:00,53.125,0.0,4.216782,191.97614
2016-04-14 20:00:00,53.75,0.0,4.7053823,196.99083
2016-04-14 21:00:00,46.875,0.0,4.0869455,203.4287
2016-04-14 22:00:00,50.625,0.0,3.8017266,189.46233
2016-04-14 23:00:00,25.75,0.0,2.698379,193.3925
2016-04-15 00:00:00,43.75,0.0,2.6925824,111.80141
2016-04-15 01:00:00,33.75,0.0,2.236068,206.56505
2016-04-15 02:00:00,38.25,0.0,4.373214,239.03624
2016-04-15 03:00:00,28.625,0.0,4.8023434,231.3402
2016-04-15 04:00:00,17.5,0.0,3.2427804,242.44719
2016-04-15 05:00:00,21.125,0.34375,3.4003677,233.97263
