time,BL_H,kdown,wind_speed,wind_direction
2018-05-04 00:00:00,19.25,0.0,4.1551924,226.21887
2018-05-04 01:00:00,10.375,0.0,3.5022314,235.1755
2018-05-04 02:00:00,8.625,0.0,3.1942332,239.42078
2018-05-04 03:00:00,5.625,0.0,2.971216,255.37912
2018-05-04 04:00:00,-1.875,0.0,2.375,270.0
2018-05-04 05:00:00,5.25,30.125,2.6487026,289.29004
2018-05-04 06:00:00,12.875,125.875,1.8915932,262.40536
2018-05-04 07:00:00,33.75,246.625,1.625,247.38013
2018-05-04 08:00:00,64.375,412.35938,1.6441183,261.25385
2018-05-04 09:00:00,118.0,594.9375,1.5909903,225.0
2018-05-04 10:00:00,179.875,716.0156,2.2980971,225.0
2018-05-04 11:00:00,222.875,768.4531,2.414151,248.7495
2018-05-04 12:00:00,205.25,610.125,1.9764235,251.56505
2018-05-04 13:00:00,185.25,457.9375,2.281036,260.5377
2018-05-04 14:00:00,146.625,305.64062,2.3881216,276.009
2018-05-04 15:00:00,121.5,273.4375,2.576941,284.03625
2018-05-04 16:00:00,111.875,248.76562,2.294695,299.35776
2018-05-04 17:00:00,81.125,136.20312,2.0348525,317.48956
2018-05-04 18:00:00,62.0,46.96875,2.6279745,357.27368
2018-05-04 19:00:00,35.125,1.796875,2.7041636,56.30993
2018-05-04 20:00:00,29.375,0.0,3.8830562,86.30862
2018-05-04 21:00:00,29.875,0.0,4.776243,132.8789
2018-05-04 22:00:00,28.75,0.0,4.472136,153.43495
2018-05-04 23:00:00,16.75,0.0,2.4011717,141.3402
2018-05-05 00:00:00,0.0,0.0,0.5153882,194.03624
2018-05-05 01:00:00,0.5,0.0,0.6731456,248.1986
2018-05-05 02:00:00,-1.125,0.0,1.5811388,108.43495
2018-05-05 03:00:00,2.375,0.0,2.3881216,96.009
2018-05-05 04:00:00,5.375,0.0,2.1286733,86.63354
2018-05-05 05:00:00,3.5,57.890625,2.5279686,81.46923
2018-05-05 06:00:00,3.375,205.28125,2.885849,72.34987
2018-05-05 07:00:00,39.625,375.25,3.0644126,78.23171
2018-05-05 08:00:00,73.75,537.4844,3.1622777,71.56505
2018-05-05 09:00:00,115.625,676.6094,3.365728,68.19859
2018-05-05 10:00:00,174.625,779.4844,3.4573293,77.47119
2018-05-05 11:00:00,238.5,837.21875,4.007805,86.42366
2018-05-05 12:00:00,275.5,846.6406,4.2518377,88.315315
2018-05-05 13:00:00,311.75,807.34375,5.255949,92.72631
2018-05-05 14:00:00,308.625,720.7656,5.762215,93.7314
2018-05-05 15:00:00,268.625,594.6094,5.5,90.0
2018-05-05 16:00:00,224.75,438.625,5.3808107,92.663
2018-05-05 17:00:00,169.0,269.3125,5.162969,96.95296
2018-05-05 18:00:00,113.125,110.265625,5.1493325,95.5722
2018-05-05 19:00:00,57.75,4.59375,4.7565746,86.98721
2018-05-05 20:00:00,35.125,0.0,5.512769,86.09951
2018-05-05 21:00:00,28.375,0.0,5.162969,83.04704
2018-05-05 22:00:00,18.875,0.0,4.1551924,74.29136
2018-05-05 23:00:00,10.625,0.0,3.5816371,60.751167
2018-05-06 00:00:00,3.25,0.0,3.1647472,80.90972
2018-05-06 01:00:00,1.375,0.0,2.795085,63.43495
2018-05-06 02:00:00,3.625,0.0,2.6575365,41.18593
2018-05-06 03:00:00,-3.375,0.0,3.5222507,27.474426
2018-05-06 04:00:00,-3.5,0.0,3.125,36.869904
2018-05-06 05:00:00,-1.25,61.390625,3.0103986,41.63353
2018-05-06 06:00:00,0.5,209.1875,3.2015622,51.340195
2018-05-06 07:00:00,30.625,378.40625,3.4573293,49.398712
2018-05-06 08:00:00,70.75,541.5625,3.0872722,58.240524
2018-05-06 09:00:00,104.875,681.4531,2.9633174,62.35402
2018-05-06 10:00:00,149.625,785.2031,3.8078866,66.80141
2018-05-06 11:00:00,199.5,842.1875,4.685416,80.78897
2018-05-06 12:00:00,239.125,852.5781,4.7647796,94.513985
2018-05-06 13:00:00,262.5,811.0625,4.5961943,112.380135
2018-05-06 14:00:00,234.875,720.375,3.5816371,119.248825
2018-05-06 15:00:00,194.375,592.0625,2.8090255,110.854454
2018-05-06 16:00:00,151.125,435.5625,2.2150056,106.38954
2018-05-06 17:00:00,113.125,267.28125,2.5495098,101.30993
2018-05-06 18:00:00,102.625,110.84375,5.0249376,95.710594
2018-05-06 19:00:00,62.25,5.671875,4.881406,92.93568
2018-05-06 20:00:00,45.75,0.0,5.0,90.0
2018-05-06 21:00:00,28.375,0.0,3.893103,84.47246
2018-05-06 22:00:00,16.375,0.0,3.8507304,76.86598
2018-05-06 23:00:00,13.25,0.0,3.1474197,83.15723
2018-05-07 00:00:00,2.0,0.0,0.8838835,45.0
2018-05-07 01:00:00,-0.375,0.0,0.7905694,71.56505
2018-05-07 02:00:00,-0.875,0.0,1.3287683,48.81407
2018-05-07 03:00:00,-0.25,0.0,1.4577379,59.03624
2018-05-07 04:00:00,-0.375,0.0,1.875,90.0
2018-05-07 05:00:00,4.625,64.34375,2.6838639,62.241455
2018-05-07 06:00:00,-3.0,212.39062,2.2980971,67.619865
2018-05-07 07:00:00,17.0,381.07812,1.667708,77.00539
2018-05-07 08:00:00,35.5,543.2031,1.4142135,45.0
2018-05-07 09:00:00,83.75,682.5,2.404423,81.027374
2018-05-07 10:00:00,117.375,784.8594,1.9764235,55.30484
2018-05-07 11:00:00,166.75,845.3906,2.183031,66.37062
2018-05-07 12:00:00,202.125,854.7031,2.427061,78.11134
2018-05-07 13:00:00,224.75,808.9531,2.5,90.0
2018-05-07 14:00:00,228.0,719.2031,2.795085,100.30485
2018-05-07 15:00:00,242.0,592.1719,4.4878306,102.875
2018-05-07 16:00:00,200.0,442.54688,5.4270735,97.943474
2018-05-07 17:00:00,137.375,278.0,5.3982058,95.314545
2018-05-07 18:00:00,78.0,118.625,5.255949,92.72631
2018-05-07 19:00:00,40.75,7.28125,5.038911,97.125015
2018-05-07 20:00:00,34.0,0.0,5.0559373,98.53077
2018-05-07 21:00:00,15.875,0.0,4.515598,94.76364
2018-05-07 22:00:00,13.625,0.0,3.7520828,88.09085
2018-05-07 23:00:00,11.0,0.0,3.0413814,80.537674
2018-05-08 00:00:00,-3.625,0.0,2.7528393,92.602554
2018-05-08 01:00:00,1.125,0.0,1.3975425,100.30485
2018-05-08 02:00:00,-1.0,0.0,1.2869538,119.0546
2018-05-08 03:00:00,-1.75,0.0,1.7001839,107.10273
2018-05-08 04:00:00,-2.0,0.0,1.7897277,114.77514
2018-05-08 05:00:00,-0.875,68.328125,1.4142135,135.0
2018-05-08 06:00:00,-6.5,219.29688,1.0752907,125.537674
2018-05-08 07:00:00,17.5,387.28125,0.625,180.0
2018-05-08 08:00:00,48.875,546.96875,0.875,180.0
2018-05-08 09:00:00,96.625,679.0625,1.3520818,213.69006
2018-05-08 10:00:00,177.75,776.5625,3.3000946,245.37643
2018-05-08 11:00:00,233.5,786.5625,4.366062,246.37062
