time,BL_H,kdown,wind_speed,wind_direction
2016-04-12 00:00:00,17.875,0.0,5.6596155,223.21008
2016-04-12 01:00:00,10.875,0.0,5.1750603,232.85332
2016-04-12 02:00:00,10.375,0.0,5.491471,228.69139
2016-04-12 03:00:00,-6.25,0.0,4.784415,236.72511
2016-04-12 04:00:00,3.0,0.0,6.452955,224.21518
2016-04-12 05:00:00,3.0,0.046875,4.8023434,231.3402
2016-04-12 06:00:00,2.625,43.203125,5.075985,232.00127
2016-04-12 07:00:00,17.5,144.29688,4.9529033,222.95459
2016-04-12 08:00:00,31.0,334.5,3.8099377,228.9909
2016-04-12 09:00:00,106.625,552.0469,4.5294175,230.59933
2016-04-12 10:00:00,151.25,668.6406,4.081207,229.96974
2016-04-12 11:00:00,192.875,746.7656,4.246322,222.61406
2016-04-12 12:00:00,238.5,765.28125,4.1627064,221.34778
2016-04-12 13:00:00,248.375,730.28125,3.6336105,229.18492
2016-04-12 14:00:00,126.75,576.21875,2.0501525,217.56859
2016-04-12 15:00:00,167.125,354.04688,2.950106,233.61565
2016-04-12 16:00:00,108.25,336.15625,3.132491,208.61046
2016-04-12 17:00:00,89.125,41.453125,6.189709,223.36342
2016-04-12 18:00:00,100.0,4.34375,12.165525,260.5377
2016-04-12 19:00:00,27.375,0.0,7.0544753,352.875
2016-04-12 20:00:00,-8.625,0.0,4.094585,31.263733
2016-04-12 21:00:00,-0.375,0.0,2.6010816,125.21759
2016-04-12 22:00:00,2.125,0.0,2.294695,119.35776
2016-04-12 23:00:00,4.0,0.0,2.795085,169.69516
2016-04-13 00:00:00,0.875,0.0,3.2040014,110.556046
2016-04-13 01:00:00,2.5,0.0,1.9039433,113.19859
2016-04-13 02:00:00,-5.125,0.0,3.125,216.8699
2016-04-13 03:00:00,-6.125,0.0,4.031129,262.875
2016-04-13 04:00:00,-4.0,0.0,3.640055,254.0546
2016-04-13 05:00:00,-4.5,0.578125,3.5794554,282.09476
2016-04-13 06:00:00,-4.625,102.671875,2.2534695,289.44003
2016-04-13 07:00:00,-44.0,265.60938,3.7102056,327.38074
2016-04-13 08:00:00,16.375,409.67188,0.559017,243.43495
2016-04-13 09:00:00,62.25,519.7344,1.4252193,164.74489
2016-04-13 10:00:00,106.625,667.3125,1.6298006,122.47119
2016-04-13 11:00:00,141.875,690.625,1.3975425,116.56505
2016-04-13 12:00:00,157.625,653.90625,0.95197165,203.1986
2016-04-13 13:00:00,206.625,735.9219,1.5811388,251.56505
2016-04-13 14:00:00,214.125,433.14062,2.7041636,236.30994
2016-04-13 15:00:00,163.0,221.90625,3.644345,239.03624
2016-04-13 16:00:00,228.25,323.07812,8.792752,194.82648
2016-04-13 17:00:00,95.375,175.82812,5.4112153,186.6325
2016-04-13 18:00:00,79.375,19.875,4.1551924,223.78113
2016-04-13 19:00:00,183.75,0.0,10.144272,292.45694
2016-04-13 20:00:00,22.25,0.0,7.3186407,352.14667
2016-04-13 21:00:00,17.875,0.0,1.125,90.0
2016-04-13 22:00:00,-12.125,0.0,2.3584952,122.00539
2016-04-13 23:00:00,6.625,0.0,1.2311072,246.0375
2016-04-14 00:00:00,11.25,0.0,2.828427,135.0
2016-04-14 01:00:00,6.75,0.0,2.0155644,150.25513
2016-04-14 02:00:00,2.5,0.0,1.0,180.0
2016-04-14 03:00:00,4.375,0.0,3.1049356,220.1009
2016-04-14 04:00:00,0.125,0.0,2.0501525,232.43141
2016-04-14 05:00:00,-4.25,1.15625,2.2150056,253.61046
2016-04-14 06:00:00,0.0,100.203125,1.25,216.8699
2016-04-14 07:00:00,5.875,263.35938,0.17677669,225.0
2016-04-14 08:00:00,22.5,371.29688,0.80039054,141.3402
2016-04-14 09:00:00,69.125,400.375,1.0,180.0
2016-04-14 10:00:00,117.125,412.6875,1.6007811,141.3402
2016-04-14 11:00:00,100.375,490.0625,2.1286733,139.76364
2016-04-14 12:00:00,127.25,429.76562,3.535534,171.8699
2016-04-14 13:00:00,127.25,550.9844,4.875,180.0
2016-04-14 14:00:00,126.0,651.2969,3.640055,164.0546
2016-04-14 15:00:00,149.0,350.09375,6.7661843,205.14479
2016-04-14 16:00:00,100.5,223.8125,5.66927,194.03624
