GRID,broadleaf,needleleaf,C3,C4,shrubs,lake,soil,ice,canyon,roof
A,0.01063409261405468,0.0,0.16208021342754364,0.0,0.092350289225578308,0.0,0.048718702048063278,0.0,0.52138781547546387,0.16482889652252197
B,0.0079039707779884338,0.0,0.12390413135290146,0.0,0.048724591732025146,0.0,0.029213214293122292,0.0,0.57835716009140015,0.21189695596694946
C,0.0025710179470479488,0.0,0.066325552761554718,0.0,0.045577537268400192,0.0,0.060780391097068787,0.0,0.59212487936019897,0.23262059688568115
D,0.018871776759624481,0.0,0.11867170035839081,0.0,0.069106578826904297,3.5981251130579039e-05,0.036488458514213562,0.0,0.56138449907302856,0.19544100761413574
E,0.01834568940103054,0.00074647145811468363,0.346811443567276,0.0,0.049310773611068726,0.011851983144879341,0.048809822648763657,0.0,0.42333239316940308,0.10079139471054077
F,0.00049763324204832315,0.0,0.035691384226083755,0.0,0.027895199134945869,0.0,0.039980117231607437,0.0,0.59145087003707886,0.3044847846031189
G,0.00049763655988499522,0.0,0.26309648156166077,0.0,0.035090051591396332,0.0014219657750800252,0.026786008849740028,0.0,0.51377975940704346,0.15932810306549072
H,0.0,0.0,0.097817942500114441,0.0,0.018727404996752739,0.0,0.049540083855390549,0.0,0.59474474191665649,0.23916983604431152
I,0.0,0.0,0.013965927995741367,0.0,0.013413034379482269,0.013693270273506641,0.020787149667739868,0.0,0.55279284715652466,0.38534778356552124
