GRID,broadleaf,needleleaf,C3,C4,shrubs,lake,soil,ice,canyon,roof
A,0.0,0.0,0.051538106054067612,0.0,0.046714745461940765,0.0,0.037449575960636139,0.0,0.59866130352020264,0.26563626527786255
B,0.0014928955351933837,0.0,0.081805609166622162,0.0,0.049829233437776566,0.0,0.037855044007301331,0.0,0.59341275691986084,0.23560446500778198
C,0.0019904267974197865,0.0,0.10057754814624786,0.0,0.046125661581754684,0.0,0.026419496163725853,0.0,0.59216773509979248,0.23271912336349487
D,0.0,0.0,0.02747708186507225,0.0,0.022777801379561424,0.0,0.021571662276983261,0.0,0.56579500436782837,0.36237847805023193
E,0.0,0.0,0.039337944239377975,0.0,0.030323725193738937,0.00093640235718339682,0.025452461093664169,0.0,0.58709651231765747,0.31685292720794678
F,0.0,0.0,0.08882451057434082,0.0,0.050608433783054352,0.0,0.037211149930953979,0.0,0.59168189764022827,0.23167401552200317
G,0.0,0.0,0.024061985313892365,0.0,0.018698794767260551,0.13590702414512634,0.031678352504968643,0.0,0.57807594537734985,0.2115778923034668
H,0.0,0.0,0.013990671373903751,0.0,0.013439704664051533,0.10228171944618225,0.024662066251039505,0.0,0.59721934795379639,0.24840646982192993
I,0.0,0.0,0.04268491268157959,0.0,0.031456261873245239,0.0067579117603600025,0.055512525141239166,0.0,0.59867364168167114,0.26491475105285645
