,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-07-08 07:00:00,48.33686649799347,38.067078590393066,0.9880232624709606,9.06815156340599,0.006743125413777307,2.7293654158711433,0.8037040941417217
2016-07-08 08:00:00,45.15511691570282,38.20829391479492,2.282012067735195,10.55515632033348,0.001846947088779416,2.681584097445011,1.115941908210516
2016-07-08 09:00:00,46.27175033092499,37.8747820854187,1.262804213911295,10.528851300477982,0.004956179691362195,3.0605966225266457,0.9963150136172771
2016-07-08 10:00:00,49.1797536611557,38.54478895664215,1.2086370959877968,8.123757690191269,0.003966505391872488,2.163020335137844,0.7760724518448114
2016-07-08 11:00:00,48.14300239086151,37.81221807003021,0.92430729418993,9.288085252046585,0.010014515282819048,3.0760668218135834,0.7462795823812485
2016-07-08 12:00:00,48.33737909793854,38.54265213012695,1.2877031229436398,8.704816550016403,0.0017396150724380277,2.213880978524685,0.9118838235735893
2016-07-08 13:00:00,51.23037099838257,38.61435055732727,0.5661333911120892,6.948063522577286,0.00920725942705758,2.047687955200672,0.5841032136231661
2016-07-08 14:00:00,48.38283061981201,40.629616379737854,0.1885211211629212,8.800539374351501,--,1.8409162759780884,0.15761477407068014
2016-07-08 15:00:00,47.962525486946106,39.25071954727173,0.09120761533267796,7.615909725427628,0.010826189100043848,4.698792099952698,0.3700049128383398
2016-07-08 16:00:00,48.370540142059326,38.56632709503174,0.14128595357760787,7.757400721311569,0.02359220525249839,4.807994514703751,0.3328765043988824
2016-07-08 17:00:00,53.29490900039673,39.03299570083618,0.03779969410970807,5.62933087348938,0.03220289363525808,1.5858206897974014,0.38695409893989563
2016-07-08 18:00:00,48.62577021121979,39.98287916183472,0.05832972237840295,7.593732327222824,0.0042370345909148455,3.3990878611803055,0.335962837561965
