,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-07-06 06:00:00,30.215570330619812,44.206422567367554,1.0094067081809044,23.68064969778061,0.0013589158697868697,0.770226214081049,0.1163344131782651
2016-07-06 07:00:00,33.75328779220581,44.30406093597412,0.9216047823429108,20.24860382080078,--,0.5186864640563726,0.25374649558216333
2016-07-06 08:00:00,31.588003039360046,44.55333352088928,1.061347872018814,21.964168548583984,0.00015522321064054267,0.6823396775871515,0.15068630455061793
2016-07-06 09:00:00,36.49908006191254,42.770811915397644,0.04448914551176131,19.823932647705078,--,0.32689895015209913,0.5348040722310543
2016-07-06 10:00:00,38.330286741256714,40.925219655036926,0.6204387173056602,14.811408519744873,0.05646987119689584,4.078373312950134,1.177779771387577
2016-07-06 11:00:00,40.7856285572052,41.23910367488861,0.29047594871371984,14.277644455432892,0.017659297736827284,2.540954016149044,0.8485356345772743
2016-07-06 12:00:00,35.96149682998657,43.76421570777893,0.49773138016462326,18.719667196273804,0.00036679464301414555,0.6858823355287313,0.3706804709509015
2016-07-06 13:00:00,35.34232974052429,44.32663917541504,0.7633835542947054,18.60271394252777,0.00014375827959156595,0.6667256820946932,0.29808387625962496
2016-07-06 14:00:00,34.41026210784912,44.30578649044037,0.8696085773408413,19.60478574037552,--,0.5353308748453856,0.2742448356002569
2016-07-06 15:00:00,32.149526476860046,45.56753635406494,1.1571592651307583,20.30300348997116,--,0.6841087713837624,0.1386000425554812
2016-07-06 16:00:00,43.75291168689728,39.868876338005066,6.581174147868296e-05,16.307972371578217,--,0.020716489234473556,0.04943761741742492
2016-07-06 17:00:00,32.78953433036804,41.74307882785797,0.22770690266042948,21.594835817813873,0.036676001036539674,2.994467131793499,0.6137240212410688
2016-07-06 18:00:00,35.71248650550842,44.1273957490921,0.5954292602837086,18.481867015361786,0.0004985010036762105,0.7537048775702715,0.32865533139556646
