,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-05-24 06:00:00,32.57089853286743,42.788565158843994,0.8499584160745144,23.011383414268494,0.001832368980103638,0.5607428029179573,0.21661119535565376
2016-05-24 07:00:00,34.76373553276062,43.69111657142639,0.6742376834154129,20.110130310058594,--,0.42719077318906784,0.3335756715387106
2016-05-24 08:00:00,34.5666766166687,43.61342489719391,0.46942359767854214,20.657682418823242,--,0.31958792824298143,0.3732319222763181
2016-05-24 09:00:00,31.652390956878662,43.95240843296051,0.9993121959269047,22.572004795074463,0.0011234296835027635,0.6633731536567211,0.15945432242006063
2016-05-24 10:00:00,33.41649770736694,43.16878020763397,0.7816174067556858,21.891215443611145,--,0.47264802269637585,0.26924959383904934
2016-05-24 11:00:00,30.326688289642334,42.441174387931824,0.8204460144042969,25.57714283466339,0.0041183953726431355,0.6535314489156008,0.17689561937004328
2016-05-24 12:00:00,33.479347825050354,42.972928285598755,0.7411982398480177,22.059708833694458,--,0.4660936538130045,0.2807098440825939
2016-05-24 13:00:00,32.33415186405182,43.37637722492218,0.9095636196434498,22.583800554275513,0.0005688100372935878,0.5940565839409828,0.20149995107203722
2016-05-24 14:00:00,32.43693709373474,43.06336045265198,0.8873318322002888,22.8326216340065,0.0013267152098705992,0.5754055920988321,0.20295358262956142
2016-05-24 15:00:00,33.931416273117065,43.30742955207825,0.6990089546889067,21.351131796836853,--,0.39818594232201576,0.3127711359411478
2016-05-24 16:00:00,31.539496779441833,41.62649214267731,0.8917465806007385,25.172159075737,0.00397838739445433,0.541288685053587,0.22490194533020258
2016-05-24 17:00:00,29.76929247379303,43.09518039226532,0.8397476747632027,25.429755449295044,0.0029668144634342752,0.7268782705068588,0.1361266477033496
2016-05-24 18:00:00,30.27900457382202,43.16892325878143,0.9570344351232052,24.75879341363907,0.0028026957807014696,0.6838786415755749,0.14957557432353497
