time,z_f,QH,wind_direction_corrected,kdown,stab_param,L,ustar,wind_speed_adj,qstar,sa_area_km2,z_d,z_0,t_air,press_adj,r_h
2017-09-16 12:00:00,75.8700593845406,139.4304066536061,319.1156283615284,110.49266666666665,-6.294674746363664,-18.24863008630914,0.29250270063516365,2.5631760537242947,69.64106666666666,1.0007040000000003,5.93936951379513,0.29964658558933877,11.832000000000003,1001.2030385375158,81.28
2017-09-16 13:00:00,76.30802952649601,301.12230260379374,311.4650976466905,784.8833333333334,-12.227719573697673,-14.720985753606385,0.3421285354060091,2.9525480927652525,644.2520000000001,1.178032,5.501399371839745,0.26830838601199575,12.670689655172414,1000.6092941108582,74.92666666666666
2017-09-16 14:00:00,75.02586797998491,102.42614648907231,284.6494741306231,273.8466666666667,-14.776992925191072,-44.420641153925324,0.33016223400885186,3.413584647281364,183.367,1.874272,6.783560918350842,0.2585487561053442,13.685114942528736,1000.3928318601502,70.37333333333333
2017-09-16 15:00:00,75.40754277724967,101.88980522634446,327.28802584070417,174.92,-1.3271425281940552,-69.82789293350126,0.41778570607968496,4.577516795657965,113.92966666666669,2.8468799999999996,6.401886121086045,0.2701659796471295,13.344862068965517,1000.278261250755,70.89
2017-09-16 16:00:00,74.61595875551824,118.25719589548521,12.87151828433349,192.04333333333332,-1.4406019040384603,-56.4436101398064,0.4157495242097899,4.14993467769663,130.199,2.8655839999999997,7.193470142817516,0.35659009862736013,13.282,1000.3978670923749,75.0
2017-09-16 17:00:00,,,,59.25233333333333,,,,,-10.301066666666651,,,,12.799999999999999,,75.0
2017-09-16 18:00:00,,,,4.738933333333334,,,,,-49.41023333333334,,,,11.754666666666669,,79.16666666666666
2017-09-16 19:00:00,,,,-1.9219999999999995,,,,,-35.12280000000001,,,,11.50187356321839,,83.07931034482758
2017-09-16 20:00:00,,,,-3.7505333333333333,,,,,-70.26886666666667,,,,11.233999999999998,,85.91724137931035
2017-09-16 21:00:00,,,,-1.1743333333333335,,,,,-24.53000000000001,,,,11.027885057471265,,87.0
2017-09-16 22:00:00,,,,-1.6686666666666663,,,,,-28.821000000000026,,,,10.815862068965515,,87.51666666666668
2017-09-16 23:00:00,,,,-2.9364,,,,,-56.79939999999999,,,,10.811379310344828,,88.47
2017-09-17 00:00:00,,,,-2.002,,,,,-41.01099999999997,,,,,,
2017-09-17 01:00:00,,,,-3.363166666666666,,,,,-71.43743333333332,,,,9.799999999999999,,91.0
2017-09-17 02:00:00,,,,-1.3343333333333334,,,,,-12.237666666666666,,,,9.700000000000001,,92.0
2017-09-17 03:00:00,,,,-0.8009999999999999,,,,,-6.704333333333305,,,,9.841597701149428,,92.22827586206895
2017-09-17 04:00:00,,,,-0.7341666666666666,,,,,-6.5570333333333135,,,,9.925160919540229,,92.0
2017-09-17 05:00:00,,,,-0.8943333333333332,,,,,-6.382799999999996,,,,9.769367816091954,,92.0
2017-09-17 06:00:00,,,,1.6947666666666668,,,,,-4.369566666666655,,,,9.640827586206894,,92.0
2017-09-17 07:00:00,74.41583146104153,43.28929062407632,4.400261785503659,30.667333333333335,-5.097116358492238,-33.39388018244317,0.2309559115806546,2.2062159404534243,21.965000000000025,3.231936,7.393597437294199,0.3011145199171481,9.983264367816092,1002.9641466316828,91.5912643678161
2017-09-17 08:00:00,74.51691814245625,58.45346016280661,4.5484776536570735,72.44766666666666,-3.2566354889793936,-43.95336749581819,0.2935419983136994,2.900679605711466,57.441433333333336,3.334752000000001,7.292510755879492,0.3223177839696158,9.796827586206897,1003.326990838081,91.94333333333334
