,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-05-02 05:30:00,47.142356634140015,39.74347412586212,8.991148322820663,4.011082276701927,--,0.0444428384071216,0.06740885437466204
2016-05-02 05:40:00,46.55659794807434,39.50527012348175,9.632031619548798,4.226095601916313,--,0.04237584944348782,0.03759830433409661
2016-05-02 05:50:00,45.581355690956116,39.6192729473114,10.191848874092102,4.525463283061981,--,0.04689013003371656,0.035174115328118205
2016-05-02 06:00:00,44.54294741153717,39.48692977428436,11.000969260931015,4.795103520154953,--,0.10428058449178934,0.06968738744035363
2016-05-02 06:10:00,46.924129128456116,39.57118093967438,9.293591976165771,4.126155748963356,--,0.042636270518414676,0.042260222835466266
2016-05-02 06:20:00,51.4204740524292,40.950003266334534,3.814476355910301,3.749946877360344,--,0.024687443510629237,0.04041982174385339
2016-05-02 06:30:00,47.67827093601227,40.06236791610718,8.14698040485382,3.869461268186569,--,0.07272848160937428,0.1701760687865317
2016-05-02 06:40:00,46.89071178436279,39.5841509103775,9.33438166975975,4.102173447608948,--,0.04390397225506604,0.04467266262508929
2016-05-02 06:50:00,43.746986985206604,38.974860310554504,12.707747519016266,4.365764558315277,--,0.1032758504152298,0.10141835082322359
2016-05-02 07:00:00,47.42245674133301,39.54456150531769,8.937665820121765,4.01805080473423,--,0.03774204815272242,0.039436668157577515
2016-05-02 07:10:00,45.49742639064789,39.51590955257416,10.496482253074646,4.225878790020943,--,0.09395027300342917,0.17039395170286298
2016-05-02 07:20:00,44.59949731826782,39.328670501708984,11.40826866030693,4.462044313549995,--,0.12296413769945502,0.07859139004722238
2016-05-02 07:30:00,44.934865832328796,39.60699141025543,10.482008010149002,4.890788719058037,--,0.05053426721133292,0.034782662987709045
2016-05-02 07:40:00,49.69488084316254,40.23789167404175,6.120925769209862,3.906423971056938,--,0.02219458547187969,0.017710895917844027
2016-05-02 07:50:00,48.13255965709686,39.78014588356018,7.930059731006622,4.075821489095688,--,0.03426572948228568,0.04698864941019565
2016-05-02 08:00:00,48.82589280605316,40.08282721042633,7.188495248556137,3.784358501434326,--,0.038543762639164925,0.07993701728992164
2016-05-02 08:10:00,48.3023077249527,39.59851861000061,8.077432215213776,3.9525892585515976,--,0.031486235093325377,0.03758310049306601
2016-05-02 08:20:00,46.29296958446503,39.7116094827652,9.684472531080246,4.190957918763161,--,0.051296030869707465,0.06866151234135032
2016-05-02 08:30:00,48.02183210849762,39.556482434272766,8.431483805179596,3.912794217467308,--,0.03792175848502666,0.03948866215068847
2016-05-02 08:40:00,46.19821310043335,39.61296081542969,9.880424290895462,4.209186136722565,--,0.048428820446133614,0.05067894817329943
2016-05-02 08:50:00,48.31786751747131,39.757826924324036,7.931956648826599,3.89871783554554,--,0.03611902648117393,0.05749495467171073
2016-05-02 09:00:00,47.85361886024475,39.75237011909485,8.258893340826035,4.049309715628624,--,0.03495622950140387,0.05086464807391167
2016-05-02 09:10:00,47.35318124294281,39.915844798088074,8.56475830078125,3.9696104824543,--,0.05857143551111221,0.13808858348056674
