,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-05-05 05:50:00,45.76181769371033,46.21354639530182,0.2054458949714899,7.819162309169769,--,--,--
2016-05-05 06:10:00,46.94540202617645,41.78208112716675,1.600787416100502,9.6650630235672,--,0.0026153875296586193,0.004073724267072976
2016-05-05 06:20:00,47.072938084602356,40.002599358558655,2.1640336140990257,10.757429152727127,--,0.000745919442124432,0.0023005020921118557
2016-05-05 06:30:00,51.2921929359436,39.727723598480225,1.3533997349441051,7.586042582988739,--,0.010545812983764336,0.030087371123954654
2016-05-05 06:40:00,51.21156573295593,40.54930806159973,1.2997515499591827,6.824643164873123,--,0.04323816974647343,0.07148516015149653
2016-05-05 06:50:00,51.590150594711304,39.29643630981445,1.662716083228588,7.333174347877502,--,0.04466384125407785,0.07283896557055414
2016-05-05 07:00:00,49.690112471580505,36.934635043144226,2.7519280090928078,10.604513436555862,--,0.005282051643007435,0.013538911298383027
2016-05-05 07:10:00,48.15346896648407,43.91967058181763,0.6722360849380493,7.2533875703811646,--,0.00011986152230747393,0.00111683084469405
2016-05-05 07:20:00,50.627726316452026,40.6686007976532,1.4404701068997383,7.109607756137848,--,0.0684151949826628,0.0851718767080456
2016-05-05 07:30:00,52.166348695755005,36.95030212402344,2.299032546579838,8.54245200753212,--,0.011304648069199175,0.03051932726521045
2016-05-05 07:40:00,48.594412207603455,40.17554819583893,2.042204700410366,9.16578471660614,--,0.005409895311458968,0.016674156358931214
2016-05-05 07:50:00,47.33596742153168,39.08267915248871,2.224953845143318,11.344001442193985,--,0.0033183852792717516,0.009147350647253916
2016-05-05 08:00:00,46.753254532814026,42.351651191711426,1.4308209531009197,9.456359595060349,--,0.0029047099815215915,0.004992006506654434
2016-05-05 08:10:00,46.92138135433197,40.15224575996399,1.4131003059446812,11.50866448879242,--,0.0017428365026717074,0.0028480026230681688
2016-05-05 08:20:00,49.40110445022583,37.09844648838043,2.2599685937166214,11.24046966433525,--,--,--
2016-05-05 08:30:00,47.68674075603485,38.38873505592346,2.1903900429606438,11.721064150333405,--,0.0033409043680876493,0.009696990309748799
2016-05-05 08:40:00,49.40710365772247,39.09861743450165,1.4950781129300594,9.997358918190002,--,0.0017604681488592178,5.2246559789637104e-05
2016-05-05 08:50:00,50.790584087371826,36.69261038303375,2.920997701585293,9.595796465873718,--,--,1.0389327620430322e-06
2016-05-05 09:00:00,49.77138936519623,37.55746781826019,3.2067082822322845,9.464407712221146,--,--,--
2016-05-05 09:10:00,49.13099706172943,38.74780833721161,3.5854272544384003,8.535771071910858,--,--,--
2016-05-05 09:20:00,51.255762577056885,36.461055278778076,2.6824574917554855,9.566038846969604,--,0.010122682579094544,0.024544878397136927
2016-05-05 09:30:00,50.65298080444336,36.20385229587555,3.10955923050642,10.033667832612991,--,--,--
2016-05-05 09:40:00,48.741209506988525,36.821046471595764,2.492130920290947,11.940363049507141,--,0.0010768444553832524,0.004181142503512092
2016-05-05 09:50:00,52.59486436843872,35.72108447551727,2.779223397374153,8.881369978189468,--,0.0063116662204265594,0.01716633269097656
2016-05-05 10:00:00,51.12892985343933,36.35343611240387,2.3172903805971146,10.198009759187698,--,0.0004064804670633748,0.001944626637850888
2016-05-05 10:10:00,49.51924979686737,37.69655525684357,3.4052908420562744,9.378893673419952,--,--,--
2016-05-05 10:20:00,47.02301025390625,40.12964367866516,6.51145875453949,6.206067651510239,--,0.12979400344192982,--
2016-05-05 10:30:00,47.06609845161438,38.04729878902435,1.5970269218087196,13.289587199687958,--,--,4.215696236542499e-07
2016-05-05 10:40:00,51.0659396648407,35.863566398620605,2.5883592665195465,10.48126295208931,--,0.000135611378482281,0.0007527520665462362
2016-05-05 10:50:00,50.74543356895447,40.568047761917114,2.2340338677167892,6.412350386381149,--,0.04016846651211381,--
2016-05-05 11:00:00,50.11633038520813,39.18145000934601,1.9556183367967606,8.715269714593887,--,0.027555364067666233,0.003823992665275
2016-05-05 11:10:00,47.43748903274536,36.4780068397522,2.6137840002775192,13.470709323883057,--,--,--
2016-05-05 11:20:00,51.92080736160278,35.79886257648468,2.494538202881813,9.777820855379105,--,0.001978661930479575,0.0059208559832768515
2016-05-05 11:30:00,48.20370078086853,40.11535942554474,3.334493935108185,8.311095833778381,--,0.035338144516572356,--
2016-05-05 11:40:00,50.10404586791992,38.375622034072876,1.6803933307528496,9.78809967637062,--,0.02240765461465344,0.02945665328297764
2016-05-05 11:50:00,45.365941524505615,36.95367872714996,2.3179540410637856,15.362420678138733,--,--,--
2016-05-05 12:00:00,47.3387211561203,37.15876340866089,2.0022399723529816,13.500264286994934,--,--,--
2016-05-05 12:10:00,49.19595122337341,37.962958216667175,1.7565378919243813,11.084479093551636,--,--,9.437769676878816e-06
2016-05-05 12:20:00,46.60412073135376,44.27867233753204,0.8962439373135567,8.215011656284332,--,0.002377412783971522,0.0035206059692427516
2016-05-05 12:30:00,46.88571095466614,41.32237136363983,1.715262420475483,10.067398101091385,--,0.002820893678290304,0.006404975283658132
2016-05-05 12:40:00,51.66792273521423,39.739492535591125,1.5275759622454643,6.878034770488739,--,0.08823089301586151,0.09876994881778955
2016-05-05 12:50:00,48.30764830112457,42.82217025756836,1.1707520112395287,7.664796710014343,--,0.011038431694032624,0.0235792322200723
2016-05-05 13:00:00,47.30429947376251,43.50176751613617,0.6867668591439724,8.43416228890419,--,0.03242013626731932,0.040596179314889014
2016-05-05 13:10:00,51.25172734260559,39.87268507480621,1.5518272295594215,7.189897447824478,--,0.05485074361786246,0.07906352984718978
