Year,DOY,path
2018,124,SCT_SWT
2018,125,SCT_SWT
2018,126,SCT_SWT
2018,127,SCT_SWT
2018,128,SCT_SWT
2018,129,SCT_SWT
2018,130,SCT_SWT
2018,160,SCT_SWT
2018,161,SCT_SWT
2018,162,SCT_SWT
2018,163,SCT_SWT
2018,164,SCT_SWT
2018,165,SCT_SWT
2018,166,SCT_SWT
2018,167,SCT_SWT
2018,168,SCT_SWT
2018,169,SCT_SWT
2018,170,SCT_SWT
2018,171,SCT_SWT
2018,172,SCT_SWT
2018,179,SCT_SWT
2018,180,SCT_SWT
2018,181,SCT_SWT
2018,182,SCT_SWT
2018,183,SCT_SWT
2018,184,SCT_SWT
2018,185,SCT_SWT
2018,186,SCT_SWT
