,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-05-25 06:00:00,28.24729084968567,44.7459876537323,1.0581184178590775,25.12197494506836,0.00013139766679159948,0.7934780791401863,0.03306568250991404
2016-05-25 07:00:00,28.308400511741638,46.14725410938263,1.4107650145888329,23.189519345760345,8.8553059640617e-05,0.9258110076189041,0.01824026694521308
2016-05-25 08:00:00,29.42827045917511,45.98573446273804,1.4513244852423668,22.265291213989258,0.0001548396539874375,0.8421693928539753,0.02707537787500769
2016-05-25 09:00:00,30.699485540390015,47.02342450618744,1.6416754573583603,19.823426008224487,--,0.7996551692485809,0.012284790864214301
2016-05-25 10:00:00,29.062435030937195,46.529242396354675,1.494147814810276,22.03492522239685,--,0.8633896708488464,0.015840845298953354
2016-05-25 11:00:00,31.540584564208984,46.06316089630127,1.5982717275619507,20.107319951057434,3.0000865081092343e-05,0.6794843822717667,0.011127855395898223
2016-05-25 12:00:00,31.25501275062561,46.16578221321106,1.585359126329422,20.231276750564575,7.585524599562632e-05,0.7472582161426544,0.015245795657392591
2016-05-25 13:00:00,28.58092486858368,46.11538648605347,1.4104519970715046,22.9803204536438,1.181214557277599e-05,0.8934102952480316,0.019475564477033913
2016-05-25 14:00:00,28.035113215446472,46.40037715435028,1.4309439808130264,23.15269112586975,0.001381274705636315,0.951895210891962,0.02753135049715638
2016-05-25 15:00:00,33.805474638938904,43.70017945766449,1.2069670483469963,20.623627305030823,--,0.5991563200950623,0.06462279125116765
2016-05-25 17:00:00,37.63909041881561,44.33182775974274,0.918387807905674,16.330650448799133,--,0.6734896916896105,0.10657886741682887
