,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-07-16 05:00:00,52.24606990814209,37.997135519981384,0.06360742845572531,8.234675973653793,0.021480958093889058,1.3096289709210396,0.12739826925098896
2016-07-16 06:00:00,52.237266302108765,37.77938783168793,0.10587119031697512,8.205372840166092,0.02721226483117789,1.5174848027527332,0.1273862668313086
2016-07-16 07:00:00,49.86874461174011,38.56635391712189,0.0025314815502497368,10.750076174736023,0.011860274389619008,0.7062717340886593,0.0941833364777267
2016-07-16 08:00:00,48.34352433681488,39.95056450366974,0.04186447476968169,9.275585412979126,--,2.204160764813423,0.18429189221933484
2016-07-16 09:00:00,53.28437089920044,37.81832754611969,0.040608111885376275,7.470704615116119,0.008551397331757471,1.228305697441101,0.1490222755819559
2016-07-16 10:00:00,49.262019991874695,38.0129873752594,0.0032712188840378076,11.870505660772324,0.002774344466160983,0.7249316666275263,0.12348759919404984
2016-07-16 11:00:00,47.34001159667969,39.56649601459503,0.0016671827324898914,12.545178830623627,--,0.38929551374167204,0.1573291141539812
2016-07-16 12:00:00,49.08765256404877,39.51697647571564,0.0027747977583203465,10.777199268341064,--,0.5216234363615513,0.09381225681863725
2016-07-16 13:00:00,48.99281561374664,40.34983515739441,0.0018111011740984395,10.008271038532257,--,0.5123448092490435,0.13495206367224455
2016-07-16 14:00:00,49.08201992511749,39.90756273269653,0.006883753667352721,10.132278501987457,--,0.7849099114537239,0.08631126256659627
2016-07-16 15:00:00,49.59354102611542,39.677029848098755,0.003958461093134247,9.943408519029617,--,0.6732009816914797,0.10884001385420561
2016-07-16 16:00:00,46.38161659240723,42.809584736824036,0.4976801574230194,9.003663063049316,--,1.1976893991231918,0.10976779740303755
2016-07-16 17:00:00,46.73494100570679,42.73638427257538,0.33268588595092297,8.90415534377098,--,1.1303924955427647,0.16140973893925548
2016-07-16 18:00:00,41.90190136432648,44.45929527282715,0.42499350383877754,10.278533399105072,--,2.3912515491247177,0.544012850150466
