,Building,Impervious,Water,Grass,Deciduous,Evergreen,Shrub
2016-04-12 07:00:00,52.2502601146698,38.24853003025055,0.022960090427659452,8.467885851860046,0.00192970474017784,0.8419736288487911,0.16644604038447142
2016-04-12 08:00:00,52.91503667831421,38.380250334739685,0.029965172871015966,7.768833637237549,0.0001919030410135747,0.7393858395516872,0.16642662230879068
2016-04-12 09:00:00,51.00722908973694,38.441821932792664,0.020237900025676936,9.604498744010925,0.0003889364961651154,0.7547440938651562,0.1710661919787526
2016-04-12 10:00:00,52.92205810546875,37.77032494544983,0.014053926861379296,8.164363354444504,0.0057621466112323105,0.9583239443600178,0.16512027941644192
2016-04-12 11:00:00,49.31630194187164,37.838682532310486,0.0034494223655201495,11.962292343378067,0.0016277857866953127,0.7439282722771168,0.1337154651992023
2016-04-12 12:00:00,49.428391456604004,38.61419856548309,0.016301110736094415,11.135859787464142,0.0008561444701626897,0.6493902765214443,0.15502289170399308
2016-04-12 13:00:00,50.44145584106445,38.421231508255005,0.016198778757825494,10.230778902769089,0.002612527350720484,0.7331433240324259,0.15457916306331754
2016-04-12 14:00:00,52.09640860557556,38.16879093647003,0.06149432738311589,8.303477615118027,0.018144746718462557,1.2275982648134232,0.12411193456500769
2016-04-12 15:00:00,49.94351267814636,38.69806230068207,0.017479612142778933,10.517436265945435,0.0010666941307135858,0.6634372286498547,0.15904019819572568
2016-04-12 16:00:00,53.71810793876648,38.31070959568024,0.032256555277854204,6.654071807861328,0.0011617643394856714,1.1222613975405693,0.16149115981534123
2016-04-12 17:00:00,30.972084403038025,38.82128894329071,--,28.429904580116272,--,0.2082308055832982,1.5685059130191803
